typ,u1_nr,u1_bezeichnung,u2_nr,u2_bezeichnung,u3_nr,u3_bezeichnung,ANS_PLJ,ANS_VJ,PLAN_FJ1,PLAN_FJ2,PLAN_FJ3,PLAN_FJ4,RE_VVJ,RE_VJ3,ROW_NR,ROW_TEXT,TXTSONST,TXTVZ,SUM_VE,PLAN_FJ5,VE_FJ1,VE_FJ2,VE_FJ3,VE_FJ4,VE_FJ5,ERM_VVJ,BER_GEL,BUD_BER,GES_E_A,GES_EA_GEN
FINHHT,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   5,Sonstige Investitionseinzahlungen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   6,Summe (investive Einzahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   7,Auszahlungen f�r den Erwerb von Grundst�cken und Geb�uden,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   8,Auszahlungen f�r Bauma�nahmen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,-9735.0,-11100.0,-6100.0,-6100.0,-6100.0,0.0,-4960.61,0.0,   9,Auszahlungen f�r den Erwerb von beweglichen Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  10,Auszahlungen f�r den Erwerb von Finanzanlagen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  11,Auszahlungen von aktivierbaren Zuwendungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  12,Sonstige Investitionsauszahlungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,-9735.0,-11100.0,-6100.0,-6100.0,-6100.0,0.0,-4960.61,0.0,  13,Summe (investive Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,-9735.0,-11100.0,-6100.0,-6100.0,-6100.0,0.0,-4960.61,0.0,  14,Saldo der Investitionst�tigkeit (Einzahlungen ./. Auszahlungen),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
INV_EM,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,0.0,-11100.0,0.0,0.0,0.0,0.0,-4960.61,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,0.0,-11100.0,0.0,0.0,0.0,0.0,-4960.61,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,0.0,-11100.0,0.0,0.0,0.0,0.0,-4960.61,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,-9735.0,0.0,-6100.0,-6100.0,-6100.0,0.0,0.0,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,-9735.0,0.0,-6100.0,-6100.0,-6100.0,0.0,0.0,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,10,Bauen und Wohnen,1001,Ma�nahmen der Bauaufsicht,,,-9735.0,0.0,-6100.0,-6100.0,-6100.0,0.0,0.0,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   1,Steuern und �hnliche Abgaben,,,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,23151.0,104.0,23151.0,23151.0,23151.0,0.0,103.0,0.0,   2,Zuwendungen und allgemeine Umlagen,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   3,Sonstige Transferertr�ge,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,18812.0,18193.0,19452.0,20113.0,20797.0,0.0,15847.0,0.0,   4,�ffentlich-rechtliche Leistungsentgelte,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   5,Privatrechtliche Leistungsentgelte,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,6266.0,0.0,   6,Kostenerstattungen und Kostenumlagen,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,620.0,600.0,641.0,663.0,686.0,0.0,110.6,0.0,   7,Sonstige ordentliche Ertr�ge,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   8,Aktivierte Eigenleistungen,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Bestandsver�nderungen,,+/-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,47583.0,23897.0,48244.0,48927.0,49634.0,0.0,22326.6,0.0,  10,Ordentliche Ertr�ge,,=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,-541318.12,-580398.93,-552955.49,-561249.8,-566483.85,0.0,-605719.41,0.0,  11,Personalaufwendungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,-33705.82,-28224.41,-34211.42,-34724.59,-35245.46,0.0,-86395.89,0.0,  12,Versorgungsaufwendungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,-533.3,-323.0,-329.0,-332.0,-335.0,0.0,-228.03,0.0,  13,Aufwendungen f�r Sach- und Dienstleistungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,-20644.46,-1342.67,-20605.5,-20593.5,-20947.67,0.0,-696.83,0.0,  14,Bilanzielle Abschreibungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  15,Transferaufwendungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,-1734.0,-2261.08,-1734.0,-1734.0,-1742.0,0.0,-1056.8,0.0,  16,Sonstige ordentliche Aufwendungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,-597935.7,-612550.09,-609835.41,-618633.89,-624753.98,0.0,-694096.96,0.0,  17,Ordentliche Aufwendungen,,=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,-550352.7,-588653.09,-561591.41,-569706.89,-575119.98,0.0,-671770.36,0.0,  18,Ordentliches Ergebnis (= Zeilen 10 und 17),(= Zeilen 10 und 17),=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,283.0,417.0,177.0,103.0,107.0,0.0,569.65,0.0,  19,Finanzertr�ge,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  20,Zinsen und sonstige Finanzaufwendungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,283.0,417.0,177.0,103.0,107.0,0.0,569.65,0.0,  21,Finanzergebnis (= Zeilen 19 und 20),(= Zeilen 19 und 20),=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,-550069.7,-588236.09,-561414.41,-569603.89,-575012.98,0.0,-671200.71,0.0,  22,Ergebnis der laufenden Verwaltungst�tigkeit (= Zeilen 18 und 21),(= Zeilen 18 und 21),=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  23,Au�erordentliche Ertr�ge,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  24,Au�erordentliche Aufwendungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  25,Au�erordentliches Ergebnis (= Zeilen 23 und 24),(= Zeilen 23 und 24),=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,-550069.7,-588236.09,-561414.41,-569603.89,-575012.98,0.0,-671200.71,0.0,  26,Ergebnis - vor Ber�cksichtigung der internen Leistungsbeziehungen - (= Zeilen 22 und 25),(= Zeilen 22 und 25),=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  27,Ertr�ge aus internen Leistungsbeziehungen (48er),,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  28,Ertr�ge aus internen Leistungsbeziehungen (9er),,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  29,"Ergebnis (= Zeilen 27, 28)","(= Zeilen 27, 28)",=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  30,Aufwendungen aus internen Leistungsbeziehungen (58er),,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  31,Aufwendungen aus internen Leistungsbeziehungen (9er),,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  32,"Ergebnis (= Zeilen 30, 31)","(= Zeilen 30, 31)",=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,-550069.7,-588236.09,-561414.41,-569603.89,-575012.98,0.0,-671200.71,0.0,  33,"Ergebnis (= Zeilen 26, 29, 32)","(= Zeilen 26, 29, 32)",=,,,,,,,,,,,,
FINHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   1,Einzahlungen aus Zuwendungen f�r Investitionsma�nahmen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   2,Einzahlungen aus der Ver�u�erung von Sachanlagen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   3,Einzahlungen aus der Ver�u�erung von Finanzanlagen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   4,Einzahlungen aus Beitr�gen und �hnlichen Entgelten,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,2126.0,0.0,1729.0,1115.0,654.0,0.0,2153.85,0.0,   5,Sonstige Investitionseinzahlungen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,2126.0,0.0,1729.0,1115.0,654.0,0.0,2153.85,0.0,   6,Summe (investive Einzahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   7,Auszahlungen f�r den Erwerb von Grundst�cken und Geb�uden,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   8,Auszahlungen f�r Bauma�nahmen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,-2915.0,-2200.0,0.0,0.0,-8500.0,0.0,-7462.62,0.0,   9,Auszahlungen f�r den Erwerb von beweglichen Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  10,Auszahlungen f�r den Erwerb von Finanzanlagen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  11,Auszahlungen von aktivierbaren Zuwendungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  12,Sonstige Investitionsauszahlungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,-2915.0,-2200.0,0.0,0.0,-8500.0,0.0,-7462.62,0.0,  13,Summe (investive Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,10,Bauen und Wohnen,1002,Wohnungswesen,,,-789.0,-2200.0,1729.0,1115.0,-7846.0,0.0,-5308.77,0.0,  14,Saldo der Investitionst�tigkeit (Einzahlungen ./. Auszahlungen),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
INV_EM,10,Bauen und Wohnen,1002,Wohnungswesen,,,2126.0,0.0,1729.0,1115.0,654.0,0.0,2153.85,0.0,   8,sonstige Investitionseinzahlungen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,10,Bauen und Wohnen,1002,Wohnungswesen,,,2126.0,0.0,1729.0,1115.0,654.0,0.0,2153.85,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,10,Bauen und Wohnen,1002,Wohnungswesen,,,-2915.0,-2200.0,0.0,0.0,-8500.0,0.0,-7462.62,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,10,Bauen und Wohnen,1002,Wohnungswesen,,,-2915.0,-2200.0,0.0,0.0,-8500.0,0.0,-7462.62,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,10,Bauen und Wohnen,1002,Wohnungswesen,,,-789.0,-2200.0,1729.0,1115.0,-7846.0,0.0,-5308.77,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   1,Steuern und �hnliche Abgaben,,,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   2,Zuwendungen und allgemeine Umlagen,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   3,Sonstige Transferertr�ge,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,4174.0,4037.0,4316.0,4463.0,4615.0,0.0,0.0,0.0,   4,�ffentlich-rechtliche Leistungsentgelte,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   5,Privatrechtliche Leistungsentgelte,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   6,Kostenerstattungen und Kostenumlagen,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   7,Sonstige ordentliche Ertr�ge,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   8,Aktivierte Eigenleistungen,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Bestandsver�nderungen,,+/-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,4174.0,4037.0,4316.0,4463.0,4615.0,0.0,0.0,0.0,  10,Ordentliche Ertr�ge,,=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,-91281.76,-109345.71,-93249.04,-94647.78,-95927.81,0.0,-100356.27,0.0,  11,Personalaufwendungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,-14815.43,-14016.39,-15037.66,-15263.23,-15492.18,0.0,-37973.92,0.0,  12,Versorgungsaufwendungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,-56.0,-55.0,-57.0,-58.0,-59.0,0.0,0.0,0.0,  13,Aufwendungen f�r Sach- und Dienstleistungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  14,Bilanzielle Abschreibungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  15,Transferaufwendungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,-2983.0,-3241.75,-2986.0,-2989.0,-2994.0,0.0,-1624.22,0.0,  16,Sonstige ordentliche Aufwendungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,-109136.19,-126658.85,-111329.7,-112958.01,-114472.99,0.0,-139954.41,0.0,  17,Ordentliche Aufwendungen,,=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,-104962.19,-122621.85,-107013.7,-108495.01,-109857.99,0.0,-139954.41,0.0,  18,Ordentliches Ergebnis (= Zeilen 10 und 17),(= Zeilen 10 und 17),=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  19,Finanzertr�ge,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  20,Zinsen und sonstige Finanzaufwendungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  21,Finanzergebnis (= Zeilen 19 und 20),(= Zeilen 19 und 20),=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,-104962.19,-122621.85,-107013.7,-108495.01,-109857.99,0.0,-139954.41,0.0,  22,Ergebnis der laufenden Verwaltungst�tigkeit (= Zeilen 18 und 21),(= Zeilen 18 und 21),=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  23,Au�erordentliche Ertr�ge,,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  24,Au�erordentliche Aufwendungen,,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  25,Au�erordentliches Ergebnis (= Zeilen 23 und 24),(= Zeilen 23 und 24),=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,-104962.19,-122621.85,-107013.7,-108495.01,-109857.99,0.0,-139954.41,0.0,  26,Ergebnis - vor Ber�cksichtigung der internen Leistungsbeziehungen - (= Zeilen 22 und 25),(= Zeilen 22 und 25),=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  27,Ertr�ge aus internen Leistungsbeziehungen (48er),,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  28,Ertr�ge aus internen Leistungsbeziehungen (9er),,+,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  29,"Ergebnis (= Zeilen 27, 28)","(= Zeilen 27, 28)",=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  30,Aufwendungen aus internen Leistungsbeziehungen (58er),,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  31,Aufwendungen aus internen Leistungsbeziehungen (9er),,-,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  32,"Ergebnis (= Zeilen 30, 31)","(= Zeilen 30, 31)",=,,,,,,,,,,,,
ERGHHT,10,Bauen und Wohnen,1003,Denkmalschutz und Denkmalpflege,,,-104962.19,-122621.85,-107013.7,-108495.01,-109857.99,0.0,-139954.41,0.0,  33,"Ergebnis (= Zeilen 26, 29, 32)","(= Zeilen 26, 29, 32)",=,,,,,,,,,,,,
ERGHHT,11,Ver- und Entsorgung,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   1,Steuern und �hnliche Abgaben,,,,,,,,,,,,,,
ERGHHT,11,Ver- und Entsorgung,,,,,434159.0,418297.0,424417.0,414675.0,404934.0,0.0,418297.0,0.0,   2,Zuwendungen und allgemeine Umlagen,,+,,,,,,,,,,,,
ERGHHT,11,Ver- und Entsorgung,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   3,Sonstige Transferertr�ge,,+,,,,,,,,,,,,
ERGHHT,11,Ver- und Entsorgung,,,,,23014943.93,22418046.83,23145195.28,23232074.18,23240592.72,0.0,21347559.49,0.0,   4,�ffentlich-rechtliche Leistungsentgelte,,+,,,,,,,,,,,,
ERGHHT,11,Ver- und Entsorgung,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   5,Privatrechtliche Leistungsentgelte,,+,,,,,,,,,,,,
ERGHHT,11,Ver- und Entsorgung,,,,,571.0,553.0,590.0,610.0,631.0,0.0,1313393.24,0.0,   6,Kostenerstattungen und Kostenumlagen,,+,,,,,,,,,,,,
ERGHHT,11,Ver- und Entsorgung,,,,,7490.0,7244.0,7744.0,8007.0,8279.0,0.0,0.0,0.0,   7,Sonstige ordentliche Ertr�ge,,+,,,,,,,,,,,,
ERGHHT,11,Ver- und Entsorgung,,,,,224500.0,444000.0,145750.0,107500.0,140000.0,0.0,61785.42,0.0,   8,Aktivierte Eigenleistungen,,+,,,,,,,,,,,,
ERGHHT,11,Ver- und Entsorgung,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Bestandsver�nderungen,,+/-,,,,,,,,,,,,
